osmid,y,x,geometry,status,ETA
1631280958,-0.8803354,100.4002219,POINT (100.4002219 -0.8803354),intersection,61.58426425
1631281046,-0.8806814,100.400124,POINT (100.400124 -0.8806814),intersection,61.57563689
1631297614,-0.8913238,100.3930926,POINT (100.3930926 -0.8913238),intersection,61.17944867
1631298013,-0.8924026,100.392939,POINT (100.392939 -0.8924026),intersection,61.15941069
1631912520,-0.9292484,100.3624771,POINT (100.3624771 -0.9292484),intersection,57.50451504
1631913122,-0.9299992,100.3624827,POINT (100.3624827 -0.9299992),intersection,57.50977358
1631914450,-0.9308228,100.3613859,POINT (100.3613859 -0.9308228),intersection,57.50617187
1632357433,-0.8931907,100.3701028,POINT (100.3701028 -0.8931907),intersection,60.15667233
1632357739,-0.8935158,100.3710957,POINT (100.3710957 -0.8935158),intersection,60.19574616
1632357770,-0.8935743,100.3703916,POINT (100.3703916 -0.8935743),intersection,60.16441367
1632358105,-0.8940756,100.3690478,POINT (100.3690478 -0.8940756),intersection,60.09973341
1632358155,-0.8941175,100.3703464,POINT (100.3703464 -0.8941175),intersection,60.15564803
1632358286,-0.8943104,100.3692255,POINT (100.3692255 -0.8943104),intersection,60.10451653
1632358416,-0.8945648,100.3694206,POINT (100.3694206 -0.8945648),intersection,60.10981337
1632358560,-0.8947408,100.3686643,POINT (100.3686643 -0.8947408),intersection,60.07473961
1632358936,-0.8951609,100.3698819,POINT (100.3698819 -0.8951609),intersection,60.12241696
1632358995,-0.8952068,100.3686224,POINT (100.3686224 -0.8952068),intersection,60.06709301
1632544036,-0.9180879,100.3605361,POINT (100.3605361 -0.9180879),intersection,58.52431988
1632544090,-0.9185837,100.3608249,POINT (100.3608249 -0.9185837),intersection,58.53095869
1632544103,-0.9186286,100.3607426,POINT (100.3607426 -0.9186286),intersection,58.52689834
1632544120,-0.9188356,100.3608574,POINT (100.3608574 -0.9188356),intersection,58.52942503
1634287455,-0.8938695,100.392258,POINT (100.392258 -0.8938695),intersection,61.11167082
1634287608,-0.8943621,100.3924787,POINT (100.3924787 -0.8943621),intersection,61.1152084
1634287678,-0.894714,100.3924144,POINT (100.3924144 -0.894714),intersection,61.10808052
1634347497,-0.8933245,100.3948568,POINT (100.3948568 -0.8933245),intersection,61.23148019
1634357498,-0.8941146,100.3971454,POINT (100.3971454 -0.8941146),intersection,61.32137513
1634357523,-0.8947582,100.3968465,POINT (100.3968465 -0.8947582),intersection,61.30046842
1634371990,-0.8969361,100.3937742,POINT (100.3937742 -0.8969361),intersection,61.1518795
1634372091,-0.8973105,100.3931113,POINT (100.3931113 -0.8973105),intersection,60.15953418
1634372224,-0.8976919,100.3951129,POINT (100.3951129 -0.8976919),intersection,60.24077929
1634372278,-0.8979197,100.3934737,POINT (100.3934737 -0.8979197),intersection,60.16775581
1634400667,-0.8951227,100.3985312,POINT (100.3985312 -0.8951227),intersection,61.36935634
1634442873,-0.8944572,100.403561,POINT (100.403561 -0.8944572),intersection,61.59651866
1634442911,-0.8945494,100.4038044,POINT (100.4038044 -0.8945494),intersection,61.60599338
1634443127,-0.8950546,100.4026557,POINT (100.4026557 -0.8950546),intersection,61.54980149
1634443193,-0.8952806,100.4032264,POINT (100.4032264 -0.8952806),intersection,61.57190246
1634443206,-0.8953872,100.4034785,POINT (100.4034785 -0.8953872),intersection,61.58158433
1634470443,-0.9313983,100.3634365,POINT (100.3634365 -0.9313983),intersection,57.58718423
1634471085,-0.9321758,100.3624338,POINT (100.3624338 -0.9321758),intersection,57.53606339
1634471121,-0.9322199,100.3634,POINT (100.3634 -0.9322199),intersection,57.57657815
1634471261,-0.932391,100.3619135,POINT (100.3619135 -0.932391),intersection,57.51161365
1634471850,-0.9327622,100.3612389,POINT (100.3612389 -0.9327622),intersection,57.4788982
1634471859,-0.9327772,100.3619162,POINT (100.3619162 -0.9327772),intersection,57.51244264
1634471860,-0.9327823,100.3620013,POINT (100.3620013 -0.9327823),intersection,57.51599825
1634471950,-0.9328412,100.3633869,POINT (100.3633869 -0.9328412),intersection,57.57415945
1634472326,-0.9331452,100.3612395,POINT (100.3612395 -0.9331452),intersection,57.47967282
1634472327,-0.9331148,100.3618095,POINT (100.3618095 -0.9331148),intersection,57.50419978
1634472588,-0.9334144,100.3626797,POINT (100.3626797 -0.9334144),intersection,57.53784381
1634472630,-0.9334394,100.3634049,POINT (100.3634049 -0.9334394),intersection,57.56835321
1634472973,-0.9337898,100.3626964,POINT (100.3626964 -0.9337898),intersection,57.53443282
1634473017,-0.9341205,100.3634249,POINT (100.3634249 -0.9341205),intersection,57.56173518
1634480904,-0.9312883,100.3642499,POINT (100.3642499 -0.9312883),intersection,57.62291055
1634480929,-0.931433,100.3628696,POINT (100.3628696 -0.931433),intersection,57.56274819
1634930913,-0.9036839,100.3638893,POINT (100.3638893 -0.9036839),intersection,58.83010253
1634930955,-0.9038813,100.3639475,POINT (100.3639475 -0.9038813),intersection,58.83021335
1634930956,-0.9038358,100.3642385,POINT (100.3642385 -0.9038358),intersection,58.84323488
1634930972,-0.9039754,100.3640517,POINT (100.3640517 -0.9039754),intersection,58.83354367
1634930987,-0.9040505,100.364433,POINT (100.364433 -0.9040505),intersection,58.84898082
1634930988,-0.9040688,100.3641106,POINT (100.3641106 -0.9040688),intersection,58.83494125
1634931010,-0.9041849,100.3646317,POINT (100.3646317 -0.9041849),intersection,58.85587707
1634931114,-0.9044607,100.3641491,POINT (100.3641491 -0.9044607),intersection,58.83186601
1635118819,-0.8931498,100.4075651,POINT (100.4075651 -0.8931498),intersection,61.78685803
1635118833,-0.8932132,100.4074566,POINT (100.4074566 -0.8932132),intersection,61.78135869
1635118877,-0.8939277,100.4076208,POINT (100.4076208 -0.8939277),intersection,61.77979167
1635118879,-0.8938602,100.407441,POINT (100.407441 -0.8938602),intersection,61.77278356
1635177237,-0.8987735,100.3884686,POINT (100.3884686 -0.8987735),intersection,59.9428956
1635177353,-0.8993318,100.3883176,POINT (100.3883176 -0.8993318),intersection,59.92971656
1635177432,-0.9004992,100.3885988,POINT (100.3885988 -0.9004992),intersection,59.92778836
1635215323,-0.8994325,100.3917307,POINT (100.3917307 -0.8994325),intersection,60.07487829
1635597447,-0.899037,100.3929661,POINT (100.3929661 -0.899037),intersection,60.13259681
1635615003,-0.8985393,100.3971263,POINT (100.3971263 -0.8985393),intersection,60.31698549
1635615281,-0.8988088,100.3964324,POINT (100.3964324 -0.8988088),intersection,60.28400087
1635615283,-0.898839,100.3971322,POINT (100.3971322 -0.898839),intersection,60.31365854
1635615305,-0.898858,100.3975726,POINT (100.3975726 -0.898858),intersection,60.35303625
1635615307,-0.8988652,100.3977374,POINT (100.3977374 -0.8988652),intersection,60.36002231
1635634444,-0.8996671,100.4001863,POINT (100.4001863 -0.8996671),intersection,60.45194585
1636264464,-0.9200664,100.3857657,POINT (100.3857657 -0.9200664),intersection,58.57278824
1636264469,-0.9201569,100.3852544,POINT (100.3852544 -0.9201569),intersection,58.55013637
1636264538,-0.9205588,100.385363,POINT (100.385363 -0.9205588),intersection,58.55023764
1636264621,-0.9208764,100.3861595,POINT (100.3861595 -0.9208764),intersection,58.58040373
1636264634,-0.9209157,100.3859072,POINT (100.3859072 -0.9209157),intersection,58.56928539
1636264751,-0.9211207,100.3875196,POINT (100.3875196 -0.9211207),intersection,58.6352546
1636264832,-0.9213668,100.3864007,POINT (100.3864007 -0.9213668),intersection,58.58514453
1636264871,-0.9214665,100.3859834,POINT (100.3859834 -0.9214665),intersection,58.56636749
1636264974,-0.9221013,100.386489,POINT (100.386489 -0.9221013),intersection,58.5807055
1636265002,-0.922402,100.384995,POINT (100.384995 -0.922402),intersection,58.51410555
1636794549,-0.9027189,100.398591,POINT (100.398591 -0.9027189),intersection,60.33952721
1636794667,-0.9030243,100.3983211,POINT (100.3983211 -0.9030243),intersection,60.32433135
1636851934,-0.9088853,100.3871046,POINT (100.3871046 -0.9088853),intersection,59.77361167
1637128132,-0.9259308,100.3659249,POINT (100.3659249 -0.9259308),intersection,57.68748161
1637128227,-0.9261466,100.3646236,POINT (100.3646236 -0.9261466),intersection,57.62997118
1637129410,-0.9272482,100.3640054,POINT (100.3640054 -0.9272482),intersection,57.59149612
1637529336,-0.9477156,100.3580474,POINT (100.3580474 -0.9477156),intersection,57.2884351
1637529562,-0.9486149,100.3582963,POINT (100.3582963 -0.9486149),intersection,57.28939648
1637593909,-0.9649361,100.3619266,POINT (100.3619266 -0.9649361),intersection,57.36638361
1637788971,-0.8807646,100.4054515,POINT (100.4054515 -0.8807646),intersection,61.80578607
1638202988,-0.9130364,100.3467109,POINT (100.3467109 -0.9130364),intersection,57.06618962
1638203003,-0.9131819,100.3463458,POINT (100.3463458 -0.9131819),intersection,57.04906561
1638203004,-0.9139796,100.3473824,POINT (100.3473824 -0.9139796),intersection,57.06185302
1638203039,-0.9141284,100.3470475,POINT (100.3470475 -0.9141284),intersection,57.04597333
1638203085,-0.9138294,100.3472925,POINT (100.3472925 -0.9138294),intersection,57.06852564
1638203091,-0.9116419,100.347276,POINT (100.347276 -0.9116419),intersection,57.11513064
1638203193,-0.9126552,100.3467172,POINT (100.3467172 -0.9126552),intersection,57.07093566
1638203201,-0.9117179,100.3467994,POINT (100.3467994 -0.9117179),intersection,57.09411438
1638203204,-0.9126844,100.3465826,POINT (100.3465826 -0.9126844),intersection,57.0649098
1638230691,-0.916178,100.3509192,POINT (100.3509192 -0.916178),intersection,58.144514
1638253112,-0.9143637,100.3508052,POINT (100.3508052 -0.9143637),intersection,57.17472516
1638253125,-0.9157542,100.3509132,POINT (100.3509132 -0.9157542),intersection,58.15703087
1638253154,-0.914947,100.3518982,POINT (100.3518982 -0.914947),intersection,58.20888281
1638253171,-0.9154245,100.3508846,POINT (100.3508846 -0.9154245),intersection,58.15970047
1638253240,-0.9150596,100.3519277,POINT (100.3519277 -0.9150596),intersection,58.20881743
1638253309,-0.9156858,100.3519867,POINT (100.3519867 -0.9156858),intersection,58.19617348
1638253323,-0.9172588,100.3496719,POINT (100.3496719 -0.9172588),intersection,58.07819439
1638253342,-0.9144333,100.3501064,POINT (100.3501064 -0.9144333),intersection,57.14442012
1638253343,-0.915057,100.3508467,POINT (100.3508467 -0.915057),intersection,58.16242182
1638253354,-0.9153024,100.3519626,POINT (100.3519626 -0.9153024),intersection,58.20744486
1638253371,-0.9142738,100.3517145,POINT (100.3517145 -0.9142738),intersection,58.20896859
1638925449,-0.9100872,100.397547,POINT (100.397547 -0.9100872),intersection,60.20843305
1638925494,-0.910774,100.3974576,POINT (100.3974576 -0.910774),intersection,60.19663241
1638925639,-0.911612,100.3981994,POINT (100.3981994 -0.911612),intersection,60.21884979
1638925699,-0.9118062,100.3972528,POINT (100.3972528 -0.9118062),intersection,60.17589271
1638925707,-0.9118155,100.3974888,POINT (100.3974888 -0.9118155),intersection,60.18593624
1638932302,-0.910618,100.4005633,POINT (100.4005633 -0.910618),intersection,60.33200223
1638932303,-0.9107316,100.3997706,POINT (100.3997706 -0.9107316),intersection,60.29659628
1639038523,-0.909123,100.4009523,POINT (100.4009523 -0.909123),intersection,60.36603529
1639038525,-0.9095445,100.399697,POINT (100.399697 -0.9095445),intersection,60.30717216
1639038540,-0.9098471,100.4009494,POINT (100.4009494 -0.9098471),intersection,60.35752174
1639038541,-0.9099038,100.401778,POINT (100.401778 -0.9099038),intersection,60.39249978
1639038544,-0.9099424,100.400242,POINT (100.400242 -0.9099424),intersection,60.32599785
1639038545,-0.9099698,100.4005027,POINT (100.4005027 -0.9099698),intersection,60.33689172
1639038547,-0.9101385,100.400803,POINT (100.400803 -0.9101385),intersection,60.34785423
1639038558,-0.9102158,100.4007684,POINT (100.4007684 -0.9102158),intersection,60.34547221
1639038561,-0.9102986,100.399645,POINT (100.399645 -0.9102986),intersection,60.29620179
1639038563,-0.9103402,100.3997322,POINT (100.3997322 -0.9103402),intersection,60.29947052
1639038567,-0.9104271,100.4006582,POINT (100.4006582 -0.9104271),intersection,60.33828984
1639038573,-0.9104811,100.3998899,POINT (100.3998899 -0.9104811),intersection,60.3046229
1639038579,-0.91052,100.3999703,POINT (100.3999703 -0.91052),intersection,60.30763089
1639038590,-0.910715,100.4012494,POINT (100.4012494 -0.910715),intersection,60.36039153
1639038592,-0.9107274,100.3994257,POINT (100.3994257 -0.9107274),intersection,60.28181127
1639038594,-0.9107899,100.4004741,POINT (100.4004741 -0.9107899),intersection,60.32618004
1639038602,-0.9108673,100.3997001,POINT (100.3997001 -0.9108673),intersection,60.29199613
1639038604,-0.9109458,100.3996586,POINT (100.3996586 -0.9109458),intersection,60.28930438
1639038605,-0.9111941,100.4001338,POINT (100.4001338 -0.9111941),intersection,60.30687684
1639054493,-0.9100715,100.4004949,POINT (100.4004949 -0.9100715),intersection,60.33537936
1639054545,-0.9104079,100.3993459,POINT (100.3993459 -0.9104079),intersection,60.28207435
1639054582,-0.9105077,100.3995338,POINT (100.3995338 -0.9105077),intersection,60.28900064
1639054604,-0.9106423,100.4002019,POINT (100.4002019 -0.9106423),intersection,60.31617793
1639091845,-0.9114178,100.3919788,POINT (100.3919788 -0.9114178),intersection,59.95358177
1639092082,-0.9128495,100.3920856,POINT (100.3920856 -0.9128495),intersection,59.94159898
1639092114,-0.9130113,100.3921134,POINT (100.3921134 -0.9130113),intersection,59.94092548
1639265832,-0.9251717,100.3663667,POINT (100.3663667 -0.9251717),intersection,57.71467688
1639265850,-0.9255619,100.3682512,POINT (100.3682512 -0.9255619),intersection,57.79010428
1639265861,-0.9255857,100.3676008,POINT (100.3676008 -0.9255857),intersection,57.76229848
1639267062,-0.9268712,100.3684724,POINT (100.3684724 -0.9268712),intersection,57.78487939
1639352185,-0.9126561,100.3951129,POINT (100.3951129 -0.9126561),intersection,60.07404104
1639352237,-0.9129802,100.394498,POINT (100.394498 -0.9129802),intersection,60.0438532
1639352239,-0.9127829,100.3938273,POINT (100.3938273 -0.9127829),intersection,60.01727995
1639352278,-0.9133153,100.3933871,POINT (100.3933871 -0.9133153),intersection,59.99220324
1639352330,-0.9134811,100.3947389,POINT (100.3947389 -0.9134811),intersection,60.05627745
1639352467,-0.9140406,100.3945469,POINT (100.3945469 -0.9140406),intersection,60.04157778
1639352494,-0.914269,100.3941424,POINT (100.3941424 -0.914269),intersection,60.02154591
1639393441,-0.9143559,100.3971555,POINT (100.3971555 -0.9143559),intersection,60.15021576
1639393443,-0.9143779,100.397355,POINT (100.397355 -0.9143779),intersection,60.15854968
1639491900,-0.9119445,100.3854021,POINT (100.3854021 -0.9119445),intersection,59.66471785
1639491988,-0.9120657,100.3853589,POINT (100.3853589 -0.9120657),intersection,59.66145042
1639492009,-0.9120828,100.3847125,POINT (100.3847125 -0.9120828),intersection,59.63346474
1639492050,-0.9121759,100.3861159,POINT (100.3861159 -0.9121759),intersection,59.69271127
1639492055,-0.9121511,100.3855687,POINT (100.3855687 -0.9121511),intersection,59.66947586
1639492074,-0.9122123,100.3849328,POINT (100.3849328 -0.9122123),intersection,59.64142775
1639492373,-0.9129791,100.3850101,POINT (100.3850101 -0.9129791),intersection,59.63583919
1639493192,-0.9142624,100.3859903,POINT (100.3859903 -0.9142624),intersection,59.66312046
1640189772,-0.9091408,100.3796379,POINT (100.3796379 -0.9091408),intersection,59.44986161
1640189783,-0.9091178,100.3774978,POINT (100.3774978 -0.9091178),intersection,59.36584783
1640189797,-0.9094831,100.3789317,POINT (100.3789317 -0.9094831),intersection,59.41550061
1640189821,-0.9096605,100.3781647,POINT (100.3781647 -0.9096605),intersection,59.38046935
1640189933,-0.910671,100.3775458,POINT (100.3775458 -0.910671),intersection,59.3420041
1640189954,-0.9108133,100.3774186,POINT (100.3774186 -0.9108133),intersection,59.33486882
1640190010,-0.911044,100.3770713,POINT (100.3770713 -0.911044),intersection,59.3172409
1640190133,-0.9115384,100.3782901,POINT (100.3782901 -0.9115384),intersection,59.36380836
1640257344,-0.9052722,100.4065217,POINT (100.4065217 -0.9052722),intersection,60.65024778
1640550297,-0.9049598,100.4067932,POINT (100.4067932 -0.9049598),intersection,60.66556243
1640550405,-0.9054604,100.4072014,POINT (100.4072014 -0.9054604),intersection,60.67726659
1640804420,-0.9113876,100.3795943,POINT (100.3795943 -0.9113876),intersection,59.42161245
1640804441,-0.9114111,100.3800878,POINT (100.3800878 -0.9114111),intersection,59.44254278
1640845069,-0.9140467,100.3839297,POINT (100.3839297 -0.9140467),intersection,59.57700284
1641234035,-0.9282808,100.3644401,POINT (100.3644401 -0.9282808),intersection,57.59841316
1641234348,-0.9286954,100.3646374,POINT (100.3646374 -0.9286954),intersection,57.60216624
1641234361,-0.9287005,100.3644825,POINT (100.3644825 -0.9287005),intersection,57.59554785
1641235177,-0.9300272,100.3660447,POINT (100.3660447 -0.9300272),intersection,57.6604261
1641235333,-0.9303661,100.3641956,POINT (100.3641956 -0.9303661),intersection,57.59278911
1641252841,-0.9393679,100.3923166,POINT (100.3923166 -0.9393679),intersection,58.76319165
1641252850,-0.9394663,100.3918763,POINT (100.3918763 -0.9394663),intersection,58.74340583
1641252873,-0.9396403,100.3924314,POINT (100.3924314 -0.9396403),intersection,58.78875886
1641252881,-0.9396778,100.3923697,POINT (100.3923697 -0.9396778),intersection,58.78573466
1641252903,-0.9397255,100.3926673,POINT (100.3926673 -0.9397255),intersection,58.79790731
1641252924,-0.9398136,100.3921014,POINT (100.3921014 -0.9398136),intersection,58.77287217
1641252974,-0.9399613,100.3923273,POINT (100.3923273 -0.9399613),intersection,58.78093538
1641253014,-0.9401013,100.3931632,POINT (100.3931632 -0.9401013),intersection,58.8150665
1641253052,-0.9402186,100.3922876,POINT (100.3922876 -0.9402186),intersection,58.77652971
1641253110,-0.9403686,100.3931138,POINT (100.3931138 -0.9403686),intersection,58.81014489
1641253157,-0.9404887,100.3922227,POINT (100.3922227 -0.9404887),intersection,58.77091751
1641253204,-0.9406347,100.3930634,POINT (100.3930634 -0.9406347),intersection,58.81859522
1641253206,-0.940657,100.391565,POINT (100.391565 -0.940657),intersection,58.74112536
1641253294,-0.9407305,100.3907127,POINT (100.3907127 -0.9407305),intersection,58.71741924
1641253300,-0.9408522,100.3921685,POINT (100.3921685 -0.9408522),intersection,58.77817042
1641253375,-0.9409946,100.3917655,POINT (100.3917655 -0.9409946),intersection,58.75949788
1641253379,-0.9410079,100.3932972,POINT (100.3932972 -0.9410079),intersection,58.82463131
1641253498,-0.9413295,100.3906353,POINT (100.3906353 -0.9413295),intersection,58.70781011
1641253529,-0.9415411,100.3935311,POINT (100.3935311 -0.9415411),intersection,58.82899725
1641253592,-0.9414736,100.3902825,POINT (100.3902825 -0.9414736),intersection,58.69125904
1641253716,-0.941706,100.3903607,POINT (100.3903607 -0.941706),intersection,58.69214642
1641253842,-0.9419558,100.3916456,POINT (100.3916456 -0.9419558),intersection,58.74428181
1641542401,-0.9210081,100.3546739,POINT (100.3546739 -0.9210081),intersection,58.24525833
1641542611,-0.9219411,100.3547715,POINT (100.3547715 -0.9219411),intersection,58.23931158
1641542616,-0.9221924,100.3555939,POINT (100.3555939 -0.9221924),intersection,58.27177242
1641542630,-0.9224189,100.3568644,POINT (100.3568644 -0.9224189),intersection,58.32380201
1641542636,-0.9224539,100.3565214,POINT (100.3565214 -0.9224539),intersection,58.30864336
1641542690,-0.922708,100.3559255,POINT (100.3559255 -0.922708),intersection,58.28007481
1641557891,-0.9220755,100.356501,POINT (100.356501 -0.9220755),intersection,58.31214038
1641592557,-0.9207131,100.3687213,POINT (100.3687213 -0.9207131),intersection,57.84442927
1641592561,-0.9210725,100.3677142,POINT (100.3677142 -0.9210725),intersection,57.79777442
1641592562,-0.9212994,100.3685519,POINT (100.3685519 -0.9212994),intersection,57.83063937
1641592564,-0.9216565,100.3691296,POINT (100.3691296 -0.9216565),intersection,57.85104463
1641592571,-0.9218094,100.3687573,POINT (100.3687573 -0.9218094),intersection,57.83357261
1641592577,-0.921985,100.3681048,POINT (100.3681048 -0.921985),intersection,57.80399241
1641592581,-0.9224132,100.3690075,POINT (100.3690075 -0.9224132),intersection,57.83735517
1641592590,-0.9227845,100.369141,POINT (100.369141 -0.9227845),intersection,57.83882681
1641592612,-0.9229063,100.3697054,POINT (100.3697054 -0.9229063),intersection,57.86133752
1641592613,-0.9228935,100.3688261,POINT (100.3688261 -0.9228935),intersection,57.82427864
1641592697,-0.9230175,100.3685139,POINT (100.3685139 -0.9230175),intersection,57.80967613
1641592766,-0.9230498,100.3692465,POINT (100.3692465 -0.9230498),intersection,57.84030931
1641592828,-0.9231737,100.3659441,POINT (100.3659441 -0.9231737),intersection,57.69919969
1641592857,-0.9232409,100.3699907,POINT (100.3699907 -0.9232409),intersection,57.86965273
1641592882,-0.9234088,100.3663081,POINT (100.3663081 -0.9234088),intersection,57.71195402
1641593036,-0.9237753,100.3658328,POINT (100.3658328 -0.9237753),intersection,57.68772487
1641593085,-0.9239102,100.3694306,POINT (100.3694306 -0.9239102),intersection,57.83844718
1641593086,-0.9238942,100.3658482,POINT (100.3658482 -0.9238942),intersection,57.68704048
1641593116,-0.9239562,100.3667901,POINT (100.3667901 -0.9239562),intersection,57.72619744
1641593228,-0.9241787,100.3668883,POINT (100.3668883 -0.9241787),intersection,57.72785607
1641593246,-0.9242489,100.3664582,POINT (100.3664582 -0.9242489),intersection,57.70886909
1641593250,-0.9242686,100.3663378,POINT (100.3663378 -0.9242686),intersection,57.70355344
1641593369,-0.9246245,100.367058,POINT (100.367058 -0.9246245),intersection,57.73004021
1641593394,-0.9246997,100.3695834,POINT (100.3695834 -0.9246997),intersection,57.85614646
1641593396,-0.9247099,100.366412,POINT (100.366412 -0.9247099),intersection,57.70174576
1641593441,-0.9249996,100.3671107,POINT (100.3671107 -0.9249996),intersection,57.74810173
1641641720,-0.9099546,100.4039961,POINT (100.4039961 -0.9099546),intersection,60.48731086
1641641786,-0.9100364,100.4020588,POINT (100.4020588 -0.9100364),intersection,60.40304301
1641641859,-0.9101058,100.4036551,POINT (100.4036551 -0.9101058),intersection,60.47089824
1641641940,-0.9102788,100.4025349,POINT (100.4025349 -0.9102788),intersection,60.42071926
1641642026,-0.9103779,100.4034815,POINT (100.4034815 -0.9103779),intersection,60.46029101
1641642072,-0.9105219,100.4030017,POINT (100.4030017 -0.9105219),intersection,60.43799159
1641642090,-0.9105775,100.4045051,POINT (100.4045051 -0.9105775),intersection,60.50202069
1641642093,-0.910577,100.4038435,POINT (100.4038435 -0.910577),intersection,60.47356635
1641642248,-0.9108735,100.4036908,POINT (100.4036908 -0.9108735),intersection,60.4635807
1641642318,-0.9110346,100.4039811,POINT (100.4039811 -0.9110346),intersection,60.47421392
1641642503,-0.9113452,100.4045157,POINT (100.4045157 -0.9113452),intersection,60.5015307
1641642504,-0.9113274,100.4038413,POINT (100.4038413 -0.9113274),intersection,60.47271677
1641642506,-0.9113273,100.4025111,POINT (100.4025111 -0.9113273),intersection,60.40760427
1641642737,-0.911612,100.4038561,POINT (100.4038561 -0.911612),intersection,60.47008009
1641642750,-0.9116439,100.4044195,POINT (100.4044195 -0.9116439),intersection,60.49395718
1641642819,-0.9116913,100.4021242,POINT (100.4021242 -0.9116913),intersection,60.39464613
1641643021,-0.9120948,100.4046081,POINT (100.4046081 -0.9120948),intersection,60.49689503
1641684327,-0.8969291,100.3463948,POINT (100.3463948 -0.8969291),intersection,59.0911528
1641684353,-0.8982606,100.3466166,POINT (100.3466166 -0.8982606),intersection,59.11296463
1641684403,-0.8959801,100.3451265,POINT (100.3451265 -0.8959801),intersection,59.03666478
1641684407,-0.8954542,100.3465127,POINT (100.3465127 -0.8954542),intersection,59.10351555
1641902353,-0.9172337,100.3867739,POINT (100.3867739 -0.9172337),intersection,59.67040653
1641902432,-0.9176066,100.3875583,POINT (100.3875583 -0.9176066),intersection,58.67623936
1641923098,-0.917923,100.3846691,POINT (100.3846691 -0.917923),intersection,58.55045255
1641923156,-0.9180422,100.3822701,POINT (100.3822701 -0.9180422),intersection,59.46729977
1641923313,-0.9186317,100.3818808,POINT (100.3818808 -0.9186317),intersection,58.42451827
1641923337,-0.9187048,100.3841923,POINT (100.3841923 -0.9187048),intersection,58.52148309
1641923410,-0.9189155,100.3840908,POINT (100.3840908 -0.9189155),intersection,58.51482025
1641923416,-0.9189778,100.3831299,POINT (100.3831299 -0.9189778),intersection,58.47346587
1641923477,-0.9191047,100.3840976,POINT (100.3840976 -0.9191047),intersection,58.51298219
1641923534,-0.9192016,100.3830883,POINT (100.3830883 -0.9192016),intersection,58.46919008
1641923589,-0.9193302,100.383244,POINT (100.383244 -0.9193302),intersection,58.47433288
1641923622,-0.9194693,100.3840635,POINT (100.3840635 -0.9194693),intersection,58.50744591
1641923795,-0.9196844,100.3827677,POINT (100.3827677 -0.9196844),intersection,58.45020252
1641923841,-0.9197593,100.3839501,POINT (100.3839501 -0.9197593),intersection,58.49939429
1641923868,-0.9198315,100.3841923,POINT (100.3841923 -0.9198315),intersection,58.50883378
1641924008,-0.9199365,100.3821123,POINT (100.3821123 -0.9199365),intersection,58.41964103
1641924240,-0.920179,100.3837208,POINT (100.3837208 -0.920179),intersection,58.48498686
1641924265,-0.9203019,100.3839481,POINT (100.3839481 -0.9203019),intersection,58.49322955
1642119677,-0.9214847,100.3829708,POINT (100.3829708 -0.9214847),intersection,58.43863926
1642119702,-0.9217282,100.3845102,POINT (100.3845102 -0.9217282),intersection,58.50108501
1642119862,-0.9219307,100.3833944,POINT (100.3833944 -0.9219307),intersection,58.45159263
1642120110,-0.9224412,100.383361,POINT (100.383361 -0.9224412),intersection,58.44448962
1642123769,-0.9195106,100.3816366,POINT (100.3816366 -0.9195106),intersection,58.40429735
1642125556,-0.9175411,100.377447,POINT (100.377447 -0.9175411),intersection,59.26553388
1642228818,-0.9537552,100.4074217,POINT (100.4074217 -0.9537552),intersection,61.47059332
1642228833,-0.9554091,100.4085398,POINT (100.4085398 -0.9554091),intersection,61.50300931
1642975964,-0.914824,100.3865132,POINT (100.3865132 -0.914824),intersection,59.68690803
1642975987,-0.9149,100.3866432,POINT (100.3866432 -0.9149),intersection,59.69162348
1642976046,-0.9150628,100.3870025,POINT (100.3870025 -0.9150628),intersection,59.70520305
1642976110,-0.915182,100.3860826,POINT (100.3860826 -0.915182),intersection,59.6642532
1642976155,-0.9153922,100.387787,POINT (100.387787 -0.9153922),intersection,59.73516008
1642976243,-0.9155442,100.3858792,POINT (100.3858792 -0.9155442),intersection,59.65132662
1642976300,-0.9156739,100.3862354,POINT (100.3862354 -0.9156739),intersection,59.66515756
1642976322,-0.9157502,100.3880572,POINT (100.3880572 -0.9157502),intersection,59.74266683
1642976351,-0.9157726,100.3865982,POINT (100.3865982 -0.9157726),intersection,59.67963088
1642976752,-0.9168761,100.3869082,POINT (100.3869082 -0.9168761),intersection,59.68028808
1643334875,-0.9153509,100.3577914,POINT (100.3577914 -0.9153509),intersection,58.44595276
1643334881,-0.9153876,100.3567556,POINT (100.3567556 -0.9153876),intersection,58.40102685
1643334911,-0.915866,100.3568012,POINT (100.3568012 -0.915866),intersection,58.3973557
1643334970,-0.916554,100.3557284,POINT (100.3557284 -0.916554),intersection,58.3431802
1643334971,-0.9165777,100.35503,POINT (100.35503 -0.9165777),intersection,58.31289711
1643352314,-0.9172779,100.3877056,POINT (100.3877056 -0.9172779),intersection,58.6861703
1643352324,-0.917388,100.3879752,POINT (100.3879752 -0.917388),intersection,58.69633621
1643352406,-0.9183452,100.3899432,POINT (100.3899432 -0.9183452),intersection,58.76885393
1643352429,-0.9186914,100.3907155,POINT (100.3907155 -0.9186914),intersection,58.79765957
1643364601,-0.9152268,100.3898441,POINT (100.3898441 -0.9152268),intersection,59.82557592
1643365368,-0.9164805,100.3902703,POINT (100.3902703 -0.9164805),intersection,59.8295245
