longitude,latitude
100.34417191719172,-0.9004275427542778
100.34417191719172,-0.9003525352535331
100.34417191719172,-0.9002775277527761
100.34417191719172,-0.9002025202520234
100.34417191719172,-0.9001275127512753
100.34417191719172,-0.9000525052505317
100.34417191719172,-0.8999774977497754
100.34417191719172,-0.8999024902490238
100.34417191719172,-0.8998274827482766
100.34417191719172,-0.8997524752475168
100.34417191719172,-0.8996774677467787
100.34417191719172,-0.8996024602460275
100.34417191719172,-0.8995274527452813
100.34424692469248,-0.899152415241531
100.34424692469248,-0.8990774077407712
100.34424692469248,-0.8990024002400162
100.34417191719172,-0.8986273627362683
100.34417191719172,-0.8985523552355292
100.34424692469248,-0.8981773177317679
100.34424692469248,-0.8981023102310157
100.34424692469248,-0.8978022802280188
100.34424692469248,-0.8977272727272724
100.34424692469248,-0.8976522652265305
100.34424692469248,-0.8975772577257763
100.34424692469248,-0.8975022502250266
100.34424692469248,-0.8974272427242647
100.34424692469248,-0.8973522352235239
100.34424692469248,-0.8969021902190231
100.34417191719172,-0.8965271527152755
100.34417191719172,-0.8964521452145281
100.34417191719172,-0.8963771377137685
100.34417191719172,-0.8963021302130135
100.34417191719172,-0.8962271227122629
100.34417191719172,-0.8961521152115167
100.34417191719172,-0.8960771077107755
100.34417191719172,-0.8960021002100219
100.34417191719172,-0.8959270927092727
100.34417191719172,-0.895852085208528
100.34417191719172,-0.8957770777077712
100.34417191719172,-0.8957020702070189
100.34417191719172,-0.8956270627062715
100.34417191719172,-0.895552055205528
100.34417191719172,-0.8954770477047727
100.34417191719172,-0.8954020402040219
100.34417191719172,-0.8953270327032755
100.34417191719172,-0.8952520252025172
100.34409690969098,-0.8948769876987743
100.34409690969098,-0.8948019801980162
100.34409690969098,-0.8947269726972623
100.34409690969098,-0.8946519651965135
100.34409690969098,-0.8943519351935134
100.34402190219022,-0.8940519051905275
100.34402190219022,-0.8939768976897757
100.34402190219022,-0.8939018901890123
100.34402190219022,-0.8938268826882702
100.34402190219022,-0.8937518751875158
100.34402190219022,-0.8936768676867664
100.34402190219022,-0.8936018601860211
100.34402190219022,-0.8935268526852638
100.34402190219022,-0.8934518451845114
100.34394689468948,-0.893076807680768
100.34394689468948,-0.8930018001800164
100.34387188718873,-0.8926267626762759
100.34387188718873,-0.8925517551755257
100.34387188718873,-0.8924767476747629
100.34387188718873,-0.8924017401740217
100.34387188718873,-0.8923267326732685
100.34387188718873,-0.8922517251725197
100.34387188718873,-0.8921767176717591
100.34387188718873,-0.8921017101710197
100.34379687968796,-0.8917266726672658
100.34372187218723,-0.8913516351635081
100.34372187218723,-0.8912766276627673
100.34372187218723,-0.8912016201620142
100.34372187218723,-0.8911266126612662
100.34364686468646,-0.8907515751575148
100.34357185718572,-0.8905265526552596
100.34357185718572,-0.8904515451545179
100.34357185718572,-0.8903765376537642
100.34357185718572,-0.8903015301530156
100.34349684968495,-0.8899264926492657
100.3434218421842,-0.8896264626462584
100.3434218421842,-0.8895514551455217
100.3434218421842,-0.889476447644773
100.3434218421842,-0.889401440144012
100.34334683468347,-0.8890264026402717
100.34327182718272,-0.8888013801380088
100.34319681968196,-0.8884263426342613
100.34319681968196,-0.8883513351335068
100.34312181218122,-0.8879762976297558
100.34304680468048,-0.8876762676267616
100.34297179717971,-0.887451245124511
100.34289678967896,-0.8871512151215094
100.34282178217822,-0.8870012001200094
100.34274677467748,-0.8867011701170122
100.34267176717672,-0.8864761476147677
100.34259675967596,-0.8861761176117581
100.34252175217522,-0.8860261026102595
100.34244674467446,-0.8858010801080155
100.34237173717372,-0.8856510651065046
100.34229672967297,-0.8853510351035021
100.3422217221722,-0.8852010201020016
100.3421467146715,-0.8849009900990087
100.34207170717073,-0.8847509750975062
100.34192169216922,-0.8843759375937676
100.34184668466848,-0.884000900090003
100.34177167716771,-0.8838508850885096
100.34169666966696,-0.8836258625862531
100.34169666966696,-0.8835508550855103
100.34162166216622,-0.8831758175817569
100.34154665466546,-0.8829507950795071
100.34147164716472,-0.8827257725772579
100.3413216321632,-0.8822757275727501
100.34109660966098,-0.8819006900689983
100.34087158715872,-0.8813756375637516
100.34072157215722,-0.8810756075607615
100.34064656465648,-0.8808505850584983
100.34057155715573,-0.88070057005701
100.34042154215422,-0.8804755475547491
100.34027152715272,-0.8802505250525026
100.34019651965195,-0.8801005100510015
100.3401215121512,-0.879875487548753
100.34004650465046,-0.8797254725472472
100.33997149714972,-0.8795754575457624
100.33989648964896,-0.8794254425442485
